country,x1_2012,x2_2012,x9_2012,x11_2012,x12_2012,x14_2012,x15_2012,x16_2012,x18_2012,x19_2012,x21_2012,x25_2012,x29_2012,x31_2012,x35_2012,x36_2012,x37_2012,x38_2012,x45_2012,x47_2012,x48_2012,x49_2012,x58_2012,x67_2012,x68_2012,x69_2012,x86_2012,x100_2012,x121_2012,x125_2012,x126_2012,x129_2012,x131_2012,x132_2012,x134_2012,x139_2012,x140_2012,x142_2012,x143_2012,x146_2012,x149_2012,x150_2012,x153_2012,x154_2012,x155_2012,x156_2012,x157_2012,x161_2012,x162_2012,x163_2012,x167_2012,x169_2012,x171_2012,x172_2012,x173_2012,x174_2012,x179_2012,x187_2012,x190_2012,x191_2012,x192_2012,x195_2012,x204_2012,x205_2012,x211_2012,x212_2012,x213_2012,x218_2012,x219_2012,x220_2012,x221_2012,x222_2012,x223_2012,x242_2012,x243_2012,x244_2012,x253_2012,x255_2012,x258_2012,x261_2012,x268_2012,x274_2012,x275_2012,x277_2012,x283_2012,x284_2012,x9_2013,x11_2013,x12_2013,x14_2013,x15_2013,x16_2013,x18_2013,x19_2013,x21_2013,x25_2013,x29_2013,x31_2013,x35_2013,x36_2013,x41_2013,x42_2013,x45_2013,x47_2013,x48_2013,x49_2013,x58_2013,x86_2013,x100_2013,x121_2013,x125_2013,x126_2013,x129_2013,x131_2013,x132_2013,x134_2013,x139_2013,x140_2013,x142_2013,x143_2013,x146_2013,x149_2013,x150_2013,x153_2013,x154_2013,x155_2013,x156_2013,x157_2013,x161_2013,x162_2013,x167_2013,x169_2013,x171_2013,x172_2013,x173_2013,x174_2013,x187_2013,x190_2013,x191_2013,x192_2013,x204_2013,x211_2013,x213_2013,x216_2013,x218_2013,x219_2013,x220_2013,x221_2013,x222_2013,x223_2013,x242_2013,x243_2013,x244_2013,x255_2013,x258_2013,x261_2013,x267_2013,x268_2013,x274_2013,x275_2013,x283_2013,x284_2013
SURINAME,100,88.5744825,3206847945,6067.427786,0.396002527,12.32617928,610536138.4,3.4447781,8.209522421,406784323.7,22.95478272,48.078,52.72399963,0.469230769,7.131280389,10.14084507,240525.4415,2417.513298,0.333333333,0.885500886,1840,41.73427896,18.718,16.7,14.8,68.4,10.88720321,7.331,,2.411,5.47535175,141.01,2.496962837,124348749.3,98.35512821,4980000000,3.071137574,9422.270994,2.077351889,,437.0784723,4.66142684,,,79.3,94.8,42,52.90214749,5.006863194,9.280288487,34.6812,37.26274351,74.09,67.679,70.80631707,0.383180194,17.72183955,106.4593736,20.8,12.6,23.4,-5000,16.73151751,,12352687.24,0.161797003,8057490.75,6.659350847,3.388044872,0.968852816,27.86305543,65.47759373,49.86197697,0,11.8,0,0,187310.2065,33.792,37.84044576,163820,79.54281,66.63213,15.17348629,66.208,0.866193928,3572211078,6696.430926,0.393465302,12.47203615,655873478.2,3.4447781,6.985681964,367571766.8,19.63828149,47.2984,52.02380172,0.533333333,7.009531374,-8.866155158,0.622121212,0.6159,0.384615385,0.920347265,1940,42.63608442,18.455,12.25468295,7.364,,2.386,6.878666953,154.49,2.679122216,137463325.3,98.33076923,5130909091,2.837741968,9618.350531,1.890235169,,444.7068083,4.58231955,,,79.2,94.8,39,48.62490071,1.960784314,37.4,37.36609896,74.266,67.87,70.99,0.396201984,161.067802,20.1,12.2,22.6,14.41213654,18795263.4,6993693.279,74.9288269,6.72434155,3.419551282,0.925631735,27.49648514,65.77917331,49.87346518,0,11.8,0,185584.4034,33.86,33.7426188,2,163820,79.78091,66.82713,66.14,0.823049914
SWAZILAND,42,38.37492466,2888275743,2344.962095,0.310331452,14.49678758,503839839,8.8,0.295877665,10235367.06,2.010722348,86.376,71.22247353,71.04651163,6.396077604,2.048928236,,,10.1744186,,,25.17527585,30.41,63.1,9.2,27.8,6.162697734,14.276,,3.407,0.278557415,111.66,1.826246185,89720140.54,33.26744186,4912817412,3.027489377,3988.667162,1.418455976,,264.946183,8.05304778,,,57.5,74.2,1042,44.27440509,8.939609185,,20.78178258,39.40974817,48.278,49.396,48.85063415,1.41798366,38.19622987,65.39478548,51.5,15.7,72.6,-6000,11.54942486,47.52444839,26617011.46,0.637381186,31313373.86,3.438435196,71.61011628,1.574075358,38.15801652,58.40354828,50.72355634,47.8,13.6,0,0,2143.389511,78.626,6.495119729,17360,33.66244,33.60813,3.018525044,21.374,1.335695946,2636409808,2108.04684,0.357867556,14.880401,473773298.2,8.8,0,0,1.930143747,79.9952,70.48739858,71.04651163,6.310690752,4.114801622,39.46969697,1.042,10.1744186,,,26.38423947,30.093,5.92036593,14.293,,3.334,0.336130688,112.48,0.645320387,29442304.11,33.53488372,4562432045,2.949144186,3648.074903,1.389482033,,256.1141736,8.43742275,,,57.5,74.1,900,44.21094438,5.619599417,24.7,39.21278093,48.29,49.555,48.93792683,1.41186108,71.46778668,48.4,15.1,67.6,10.63643961,8981691.601,30002132.22,74.38826669,3.487331696,72.71168605,1.526576224,37.85730677,58.65536153,50.66250027,41.6,6.2,0,2110.917521,78.663,8.795489673,4,17360,32.62651,32.90539,21.337,1.353322133
SWEDEN,100,100,468000000000,49178.04286,0.09244232,16.27631908,91279550569,5.946077259,0,0,0.247545848,5.464,54.96708686,7.484165562,1.486919844,0.979513827,,,6.380419306,0.316433616,16100,43.08287146,11.9,5.2,4.7,90.1,21.83151361,9.7,46.3231383,1.91,32.31072303,93.32,0.799972345,4350894773,68.91785732,544000000000,-0.286320615,57134.07707,-1.021244095,27.54182045,5292.871718,9.57875702,46.54331307,41.39188016,99.3,100,7.2,26.88800621,0.888377507,0.720431363,93.17998801,47.36297786,83.6,79.9,81.70487805,0.008358827,17.18845412,124.57217,2.4,1.6,3,272626,16.5105965,48.61603928,1044514577,0.74831683,4069950425,18.85304246,23.36960279,0.739763272,16.61712312,64.52983442,50.12659459,100,44.7,0,59.06774977,17963.36608,14.637,1511.443925,447420,92.81487,89.03053,13.87004087,85.363,0.919160786,502000000000,52336.00736,0.08967391,16.07904918,96556298219,5.946077259,0,0,0.251152481,5.541,56.4363607,7.482447096,1.386857285,-0.554011159,1.529824561,2.616,6.373054451,0.314548227,16100,40.58153843,11.8,21.58832535,9.4,43.80068591,1.91,32.57301012,93.43,0.073000756,422486038.9,68.91785732,579000000000,1.241204917,60283.24522,0.386963246,27.00253507,5680.33351,9.71029576,46.66709462,39.29299089,99.3,100,7.3,26.08092671,-0.04429297,94.7836,47.40423472,83.6,79.9,81.70487805,0.00786993,125.5274913,2.4,1.6,3,16.32160874,1517995126,4466068101,12.35327098,19.25113726,23.56846615,0.847348652,16.8251085,63.92375424,50.09034993,100,44.7,0,17811.79681,14.486,1437.964064,6,447420,92.91698,89.26894,85.514,1.024085617
SWITZERLAND,100,100,541000000000,67688.51452,0.054315664,20.29644895,138000000000,4.8,0.000101488,689360.2306,0.013357175,3.493,47.51516498,38.68559571,0.684486901,-3.630953494,26386306.6,257233.2543,10.21864561,0.488513885,22650,99.19322299,10.3,3.7,5.7,90.7,48.84081168,8,67.30517817,1.52,40.16769702,104.05,3.950605514,26287656999,31.44549043,665000000000,1.124629311,83208.68654,0.056549027,34.65834447,9070.50729,11.43039811,54.31299,56.87458249,99.9,100,6.5,26.15718304,-0.66694456,0.568216139,85.2,45.83256677,84.9,80.6,82.69756098,0.008183149,19.00765996,132.0563723,3.7,3,4.3,382267,26.01870044,48.48262024,21966491279,0.363185872,2416668938,17.34857954,202.3702045,1.061819329,14.86177597,67.78964449,50.63878071,26.8,29,0,59.47829404,5051.982272,26.261,2282.270506,41285,93.291,88.897,26.30409177,73.739,1.113367795,575000000000,71105.36192,0.053749742,19.81220427,142000000000,4.8,0.000144446,1036304.235,0.013971859,3.2754,47.90724497,38.60967709,0.711611336,-6.805781575,6.47029703,2.614,10.21611499,0.452040618,21250,98.92354573,10.2,47.43108424,8,72.30910243,1.52,42.56208317,101.06,-3.317855868,-22724632073,31.54165401,685000000000,1.768830561,84669.29294,0.605313721,34.73564794,9276.472585,11.46621413,54.26522179,60.18531344,99.9,100,6.4,26.10293334,-0.240990348,86.34,46.1451997,84.9,80.7,82.74878049,0.008122013,136.7772396,3.6,2.9,4.2,25.8776789,23288738628,2437906824,96.30834599,17.59871231,204.7106489,1.149879758,14.79134824,67.60993945,50.57900144,26.5,29,0,4994.223266,26.213,2210.685512,6,41285,93.3921,89.16883,73.787,1.214963152
SYRIAN ARAB REPUBLIC,96.26256,99.99,,,,,,,,2964884992,,42.311,66.82320908,75.81005282,,,907927.7418,9670.323511,25.4043457,2.992963341,178000,7.423981817,24.36,6.2,48,45.8,3.839752456,3.828,,3.003,1.106247226,94.11,,,2.673855035,,,,,,73.03564924,3.2720488,,,95.7,90.1,18,,36.70229534,,24.3001,15.3022481,77.684,71.879,74.71070732,0.175129643,,59.29734384,12.6,7.8,16,-4029996,53.93816275,48.00447845,,,,3.716442605,116.6865708,1.676529439,36.3398602,59.9436972,49.43905917,0,12,4.9,10.37899192,332.848668,43.541,0.373358012,185180,84.83564,62.63418,0.688137565,56.459,2.375042825,,,,,,,,985825237.6,,41.1662,67.77717239,75.81005282,,,234.9971957,16.76,25.3880085,2.954392152,178000,,24.043,3.769679772,3.896,,2.964,1.580715297,82.43,,,2.673855035,,,,,,42.74341733,3.2720488,,,95.7,90.1,17,,,26.2,15.4047816,77.791,71.787,74.71578049,0.19706884,56.12894219,12.1,7.6,15.3,53.93816275,,,100,3.816190715,118.6593422,1.676525856,36.58094439,59.60286489,49.39854087,0,12,7,327.3148912,43.145,0.458938434,1,185180,85.06972,63.02577,56.855,2.375475933
TAJIKISTAN,100,68.58625412,7107081107,896.122145,0.393499229,4.786856695,362902891.8,3.7,0.212760248,16129856.01,1.467462171,39.476,62.31006268,34.83138039,26.60491433,10.4,650130.5474,6529.896876,6.144612746,0.468398611,16300,8.337129406,30.826,29.9,7.9,62.2,6.218837785,5.701,21.54002446,3.525,,143.81,2.597658265,198280200,2.935124321,7633036366,7.5,962.4391249,5.100794308,-27.94492059,60.5922848,6.39187459,119.2979849,69.08494505,94.4,71.7,108,22.51311212,,1.349103439,14.51,43.4006084,72.675,65.826,69.16697561,0.135656232,10.80192889,81.50840493,42.1,21.8,49.3,-117382,60.0908501,48.18592072,263452938,47.49763922,3625512075,3.202096501,56.66568305,2.257101207,35.18742886,61.61047464,49.55376602,0,19,0,99.56403912,8001.584682,73.432,0.882620435,142550,77.79315,64.9064,4.773583325,26.568,2.388911324,7995602013,985.6640155,0.388568557,4.281652077,362073134.2,3.7,0.199855963,16900596.65,1.167322913,38.9126,61.73972166,34.83138039,27.41401697,10,18.10589348,11.49,6.144612746,0.455596528,16300,10.41371326,30.792,6.518072353,5.652,19.17825321,3.514,0.070664197,155.73,-0.636757374,-54166500,2.937982281,8506615265,7.4,1048.659569,5.00405634,-30.05424596,69.97536535,6.75199215,118.3140695,68.33235778,94.7,72.7,100,21.74724692,,16,43.34696303,72.942,66.027,69.40017073,0.134423572,91.8281242,40.9,21.4,47.8,60.11518098,240174769,4218768565,98.46768427,3.127654281,57.95865962,2.256120085,35.04461473,61.82773098,49.45803039,2.1,19,0,7823.080528,73.379,1.232757726,1,142550,78.04359,65.12409,26.621,2.45540579
TANZANIA,15.3,4.235655069,33036959338,712.0536614,0.205124762,7.259667247,2708792220,4.8,0.335087778,125030960.2,4.200012131,122.709,93.56742003,44.8182434,33.17302737,3.248589349,1030203.575,28130.47207,15.3533529,0.119377233,28400,5.164821217,40.033,57.9,11.6,30.6,2.140307984,7.512,21.28530986,5.287,0.086484539,148.85,4.604118217,1799646137,53.2580718,39087748240,5.141013621,827.5288808,1.85528328,16.67641435,42.15244805,7.13173514,68.58394545,33.11176971,14,55.4,378,23.26757456,16.00109385,8.19391157,3.95,50.1783954,64.911,62.197,63.52090244,2.590820683,7.991036145,56.96423843,38.8,20.3,55.7,-199999,31.63662848,50.45235062,162402671.1,0.99811042,390138888.1,3.164525776,54.9172601,3.18024412,45.17388779,51.66158643,50.33222149,0,36,0,29.14581536,1726.771009,70.507,0.740044718,947300,64.78794,58.88054,31.65851544,29.493,5.564944842,38619913974,807.583835,0.196619201,6.674955017,2858341258,4.8,0.305647955,130884202,3.137707192,121.0462,93.82220644,44.76179725,33.29060928,3.199460838,6.171428571,5.184,15.2404606,0.115889386,28400,5.618106591,39.518,2.485073361,7.18,17.65122642,5.215,0.114561256,154.27,4.702669709,2087261310,52.83811244,44384603620,7.26306003,910.3792327,3.919649124,16.90609072,49.32111345,7.31143136,66.77261655,31.06942949,14.5,55.4,336,24.23338126,7.870723646,4.4,50.20788883,65.748,62.905,64.29182927,2.449930095,55.71793149,37.6,19.8,53.3,33.21573959,129703911.3,381930784.2,29.46354368,3.180627456,56.68712689,3.17194552,45.22569717,51.59367538,50.32342625,0,36,0,1672.858334,69.804,1.055493949,5,947300,65.47979,59.87275,30.196,5.527593894
THAILAND,100,75.8617416,278000000000,4142.703279,0.916685853,16.64666952,58494565574,3.792900928,3.249403114,11418045108,4.170128498,44.697,38.81490487,42.78807571,11.56941966,3.381386873,36392469.35,252368.8984,32.41402259,1.144806673,453550,95.92246688,11.281,18.4,10.9,70.8,11.82686259,7.647,69.30438209,1.534,6.76648938,129.63,3.244141807,12894549139,31.92272309,397000000000,7.322901043,5917.917934,6.905569102,28.88976431,246.8289473,4.50437467,54.71719326,68.64778752,93.2,97.1,172,37.46057357,3.014899503,,26.46,45.42290239,77.52,70.788,74.07190244,0.031463874,28.15587905,127.2920547,11.6,7.5,13.5,100000,11.63221419,48.34392166,2683183470,1.185840231,4713380624,9.435253609,131.4649533,0.389614385,18.52637263,72.03837376,50.64610083,44.1,15.8,0,8.26846556,3342.557999,53.318,19.45979201,513120,83.69598,71.24856,16.41182152,46.682,3.187484413,284000000000,4206.256665,0.940904855,17.07838729,61694990950,3.792900928,3.479542216,12569707073,4.382890251,44.6664,38.84669838,43.27741784,11.30245318,0.350279406,25.52783964,57.31,32.90336472,1.137472827,453550,103.5702104,11.041,12.24318216,7.774,67.70973873,1.524,7.748039255,128.49,3.765680857,15822132057,31.98144415,420000000000,2.809403672,6229.172886,2.371513435,30.05470627,264.3462976,4.57426969,53.08233795,65.1250678,93.1,97.5,170,36.97501123,2.184886185,28.94,45.43305224,77.694,70.964,74.24692683,0.030527366,140.0511818,11.2,7.3,13.1,11.26792394,3135804375,5689777048,92.02013441,9.740725703,132.0272896,0.426833946,18.23739609,72.0218782,50.66807635,49.2,15.8,0,3328.321232,52.057,17.98331249,3,513120,83.91618,71.56188,47.943,3.092249093
TIMOR-LESTE,41.56256,6.774753332,,,0.042036188,1.330885751,62117580.1,1.7,,,,52.205,86.4808497,25.82380632,19.375,23.52941176,,,10.7599193,0.518573105,1330,3.72990412,35.914,47,9.2,43.8,4.540752842,5.894,9.652509653,5.3,,133.05,3.118335432,40382443.85,48.39273705,1295000000,6.353861193,1127.108215,3.709635382,-57.83783784,68.04199959,1.40731094,75.36679537,122.9343629,39.8,71.2,498,19.765625,11.80030967,,0.9147,32.0735516,68.592,65.524,67.02058537,1.57756146,0.859375,55.73975905,49.3,24,58.7,-50004,6.18156874,,107023350.4,9.255583612,119859807.8,4.963813748,77.266846,2.51768206,41.41139087,53.62479539,49.20903822,0,38.5,2,0,7149.956743,69.168,,14870,74.89752,68.0597,6.24949556,30.832,4.685088609,,,0.039643456,1.362299952,72852253.97,1.7,,,,49.964,89.34392956,25.55480834,19.18429003,0.529100529,14.26658551,1.172,10.42367182,0.51190467,1330,3.282125652,35.755,5.157626025,5.721,7.657316149,5.2,0.061789476,120.92,4.234807098,55857105.62,47.6395427,1319000000,2.757352941,1117.731251,0.048287618,-49.12812737,58.89042924,1.27311032,81.88021228,95.90598939,40.1,71.4,498,17.59818731,11.15662246,1.1,32.10027173,69.103,66.017,67.52236585,1.454483311,57.37594218,47.6,23.4,56.5,8.21499947,7770793.38,33649746.71,0,5.277889694,79.35904506,2.671746667,41.90814786,52.81396245,49.213904,0,38.5,5.4,6961.457339,68.515,0.847408075,0,14870,75.42796,68.57746,31.485,4.767557743
TOGO,31.46256,4.751753807,2763829363,409.7244349,0.66490532,6.493120505,216306970.7,4.8,0,0,10.54202148,91.737,83.26334427,70.78507079,42.06513604,10.08825038,745781.7481,10264,48.72219158,0.297389876,9300,4.326339802,36.592,61.9,8.2,29.9,4.507683386,9.528,43.06875429,4.727,0.624619144,137.74,3.103305753,121518516.1,4.548630263,3915776459,5.91249112,580.4950618,3.095697024,3.425047821,48.11349946,8.23297906,83.83231972,63.53221477,11.5,61.1,69,18.20379591,2.630773937,9.411764628,4,51.14463125,59.253,57.888,58.55385366,1.895645182,6.817676981,49.86113051,56.5,28.2,85.8,-9994,41.53803907,47.92226028,153260217.7,8.804392336,344760322.5,2.738237077,124.022449,2.695554347,42.69547723,54.56628569,50.67862946,0,11.1,2.8,84.68468468,1704.819792,61.507,3.261394385,56790,58.17603,53.92228,24.19467054,38.493,3.958233159,3134249154,452.3562226,0.646021216,6.026780133,222769314.7,4.8,0,0,9.179537401,91.8462,82.90798265,70.2334988,37.35453669,-0.044729418,1.469565217,0.169,48.72219158,0.288583452,9300,4.818009163,36.08,4.616207732,9.216,44.32650882,4.655,0.10143785,124.59,4.511954795,195754579.9,4.184592756,4338575824,5.117622456,626.1728645,2.339182294,2.920614734,54.44793633,8.62080223,82.50377353,64.50754498,11.6,61.8,64,17.55629223,1.766766021,4.5,50.97314684,59.852,58.447,59.13236585,1.849310877,62.53490181,55,27.7,83.3,40.5344112,177933562.9,397359048.9,100,2.749079592,127.3895753,2.67873238,42.57862095,54.67229945,50.6490738,0,15.4,3.1,1659.758463,61.021,3.030863281,6,56790,58.89927,54.54845,38.979,3.933400683
TONGA,95.86256,55.35201728,430971068.9,4113.53615,0.218629015,8.398546806,39584060.6,2.9,0,0,0.064742248,16.602,75.93155447,43.05555556,19.53472568,0.49080786,,,22.22222222,,,27.3697658,25.992,,,,19.76705308,6.08,19.52478125,3.815,,131.1,0.392276787,1793663.307,12.5,457244315.2,0.546957252,4364.309244,0.18514982,-2.575411622,196.6773989,4.44025893,83.36562662,56.08779907,91.3,99.4,15,21.90108911,1.212990573,0.948838949,33,42.626498,75.491,69.628,72.488,0.496159851,6.552588749,53.36331844,15,7.3,17.5,-8078,13.12168226,47.56126022,7084416.895,25.72388862,117621018.4,5.881510752,145.5125,0.360488244,37.27820252,56.84028673,49.89643883,0,3.6,0,0,,76.502,28.6344243,750,81.70338,71.02445,9.450138986,23.498,0.594803351,407253321.3,3873.475316,0.230722648,8.472708954,37775252.92,2.9,0,0,0.072208818,16.0212,75.5417905,43.05555556,20.66260812,,,,22.22222222,,,27.21499849,25.409,21.16722105,6.048,21.16634754,3.768,1.614082394,132.32,1.5399102,6666165.946,12.5,432893161.2,-2.675541923,4117.341436,-3.018041371,,203.8741578,4.71118441,,56.90116441,91.1,99.5,14,19.39825507,0.712058511,35,42.64806877,75.65,69.774,72.64034146,0.475656429,54.59396333,14.9,7.2,17.3,12.36709535,5382939.502,120993150.9,0,5.886493119,146.0263889,0.352535762,37.1470149,56.96649198,49.88348757,6.5,3.6,0,,76.44,19.02243696,10,750,81.94562,71.31835,23.56,0.615511156
TRINIDAD AND TOBAGO,99.8278,99.99,10959191204,8168.875038,2.509252206,11.82278563,2364353880,2.9,33.37654797,6674735818,33.37654797,34.805,41.71409558,10.52631579,0.616821514,-19.14893617,2625055.713,36648.07379,4.873294347,0.594964398,4050,35.93688662,14.842,8.6,11.2,80.2,12.7335425,9.201,56.7515581,1.798,15.05937841,95.37,9.979075572,2452941083,44.76218324,24580844843,1.366529601,18322.3238,0.853568851,30.81970325,990.8466672,5.70592726,56.309279,39.74817299,91.5,95.1,22,57.39730727,9.268580239,28.34316054,59.5162,42.06412982,73.726,66.747,70.15139024,0.119722016,6.392959413,140.8425356,19.7,14.5,22.2,-5000,41.14786826,,,,,8.716147167,261.5163743,0.507330234,20.71924203,70.56461081,50.55937817,46,28.6,0,,2862.298828,91.205,96.15535127,5130,78.70906,65.98816,10.05871919,8.795,-1.094067774,11858988521,8795.903193,2.485223227,11.86620436,2496558733,2.9,31.76773485,6683688690,31.76773485,33.4818,42.22541035,10.52631579,0.61559689,-3.441295547,6.03125,0.2316,4.873294347,0.5913721,4050,40.46674151,14.59,12.61056596,9.291,50.48773127,1.789,15.84445003,96.4,7.316592955,1994318400,45.07797271,27257473691,1.739314055,20217.07833,1.236669443,29.1158198,995.3046223,5.46252652,58.05226384,35.18783206,91.5,95.1,22,56.52612307,5.199817405,63.8,42.11095017,73.884,66.897,70.30529268,0.120404133,144.9406517,19.2,14,21.5,42.4584254,,,34.76328438,8.933498487,262.8148148,0.495275973,20.75557764,70.31092387,50.5897318,63.2,28.6,0,2848.157598,91.334,92.71346348,6,5130,78.89697,66.13263,8.666,-0.982846561
TUNISIA,100,99.96054719,33921156189,3147.404889,0.61983768,16.32630428,7048445704,5.8,4.335666493,1871808178,5.102172188,6.78,44.16690856,63.86457261,9.39061075,5.829809947,3580910.219,37233,18.33161689,1.215635411,47800,22.65957021,19.3,10.8,7,82.3,17.53548606,6.1,49.30068591,2.2,4.858327628,118.02,3.443886697,1554269129,6.503604531,45131250400,4.093828016,4187.543531,3.092247875,15.14855055,292.2712602,7.04256754,66.41793073,58.49568382,90.3,96.9,31,31.08062123,5.138117098,3.067735533,41.4416,26.94333817,76.3,71.8,73.99512195,0.144100473,16.94381302,118.1056496,13.6,9.2,15.8,-32941,35.50643945,48.20320892,18439178.99,5.020277741,2265714118,7.445101526,69.371138,0.966848702,23.19085232,69.36404615,50.49237923,0,26.7,27.8,1.729218793,389.236836,33.726,13.08281141,163610,86.28137,77.75006,4.823293906,66.274,1.229732623,35329931654,3245.297539,0.628022398,16.61037456,7441601844,5.8,3.759210771,1684161288,4.529803275,6.7884,44.24898834,63.99974253,8.827053281,-3.960529519,67.93802145,2.85,18.36380021,1.201589819,47800,23.34835359,19.8,18.15717252,6.3,47.06311383,2.25,4.860167062,118.84,2.256194056,1058622582,6.569258496,46920723826,2.893876014,4309.991625,1.8636613,13.11531332,308.5648468,7.07983727,67.87763447,56.24664675,90.9,97.3,32,29.90757394,5.798544619,43.8,26.91267081,75.9,71.5,73.64634146,0.144248908,115.6035799,13.1,8.8,15.2,35.31952617,19573346.19,2290512364,99.67228011,7.442748334,70.07273429,1.006286187,23.23267585,69.32457582,50.52978882,0,26.7,28.8,385.3396408,33.544,16.99352409,2,163610,86.47472,78.05422,66.456,1.280526118
TURKEY,100,95.85126489,734000000000,9905.506267,0.417940438,5.753869384,44977996974,2.6,0.150241132,1174434929,0.349413876,31.626,50.56958955,49.90320024,8.84282188,3.123557421,63350312,476115,26.7362239,2.27451647,612800,63.38698186,17.135,7.2,6.8,86,18.66965673,5.713,26.29611125,2.06,10.63415326,126.64,1.683688412,13282000000,14.82244715,789000000000,2.127460619,10646.03553,0.887194901,14.96988061,568.9683395,5.38947493,70.18611056,31.45872428,93.7,99.5,22,26.66773122,8.891569965,4.348625032,45.13,30.67035137,78.393,71.5,74.86243902,0.041820264,17.3907607,91.46374843,14.2,8.7,16.5,2000003,15.38804055,48.64080048,255000000,0.14615967,1153000000,7.187400713,96.27906267,1.221863657,26.39812641,66.41447288,50.86029725,63,14.2,23.5,27.23051742,3063.4586,28.166,116.6003626,783560,87.16227,77.10975,2.112049543,71.834,1.993270678,768000000000,10235.885,0.428707084,5.399729026,43971073403,2.6,0.136438148,1111043128,0.31352849,30.021,50.26868494,49.92398945,8.332092669,3.47533394,17.66519824,40.1,26.73232592,2.240197582,612800,72.00322607,16.836,19.7689352,5.702,25.63578204,2.041,11.86851402,129.78,1.513162729,12457000000,14.9554981,823000000000,4.192509259,10975.07493,2.92716333,14.09938052,607.7082196,5.59012975,70.80521281,32.17892844,94.1,99.8,20,26.60871459,7.493090305,46.25,30.66236077,78.685,71.834,75.17595122,0.038399113,92.96497103,13.2,8.1,15.4,14.9821542,330000000,1135000000,97.63689659,7.274423096,97.46267947,1.221865268,26.17811254,66.54746436,50.85045467,71.7,14.4,27,3026.255015,27.63,50.37981367,3,783560,87.43233,77.55989,72.37,1.965259346
TURKMENISTAN,100,99.99,,,2.250273712,16.36046574,5010952334,2.321280482,28.20918148,8640026879,,18,48.45665593,72.00646905,14.54882621,,147500,1440.732194,4.128274424,0.972705873,22000,,21.505,13.3,10.6,76.1,,7.763,73.2580989,2.353,,122.21,8.899958091,3129600000,8.782159045,35164210526,11.10183888,6797.721166,9.678546453,76.06490886,128.2577639,1.88677224,15.07792101,44.39319004,,,81,48.44016501,,4.344155272,7.1958,39.23046586,69.613,61.215,65.31158537,0.114933194,,114.0552619,47.6,24.3,56.5,-25001,36.49084172,,,,,4.082029932,11.00789692,1.289346555,28.55824182,67.35972825,50.79779568,,16.8,,,271.6056495,50.977,0.386627259,488100,73.20316,54.98698,3.176618354,49.023,1.93602289,,,2.044794304,15.55286047,5924703939,2.321280482,22.82734856,8695846157,,17.3494,48.29859931,72.00646905,,,1989.323843,27.95,4.128274424,0.954569023,22000,,21.322,,7.769,,2.326,0.034350673,124.41,7.500064165,3076000000,8.782159045,41012982456,10.20001073,7826.773607,8.787897017,,157.5401463,1.97253068,,,,,72,,,9.6,39.2218093,69.759,61.359,65.45656098,0.111425961,116.893432,46.2,23.7,54.7,34.51300992,,,100,4.084225303,11.15078416,1.28969065,28.48425446,67.43152023,50.81666567,,16.8,,268.1252681,50.65,0.19083649,,488100,73.42198,55.20184,49.35,1.954487847
TURKS AND CAICOS ISLANDS,90.87544,,,,,,,,,0,,,,1.052631579,,,,,1.052631579,,,,,,,,,,,,,,,,36.21052632,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,34.13684211,2.191586694,,,,,,,0,,8.91,493.3703361,950,,,3.581488079,91.09,2.655114292,,,,,,,,0,,,,1.052631579,,,,,1.052631579,,,,,,,,,,,,,36.21052632,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,34.84526316,2.05399924,,,,,,,,8.518,332.2961665,,950,,,91.482,2.484122186
TUVALU,44.56256,82.20535368,,,,5.457356419,3158934.733,,0,0,,,,60,25.39563759,-6.301300669,,,,,,,,,,,,,,,,105.61,3.322928116,1325042.531,33.33333333,39875750.67,0.174458145,4044.19378,0.011903243,,559.2313963,14.95344885,,,83.3,97.7,241,5.798065464,,20.09385658,35,,,,,,1.150189851,28.39756592,24.9,19.5,29.8,,0.10229581,,2662843.811,9.619625696,3835897.958,,328.6666667,0.162403609,,,,,6.7,,,,43.185,,30,,,0.331391896,56.815,1.946708916,,,,5.529241842,3054984.062,,0,0,,,,60,22.16296328,-3.64690027,,,,,,,,,,,,7.087889834,107.81,0.87889042,336811.5465,33.33333333,38322359.53,1.298187614,3880.352322,1.134075524,,704.074452,19.72002186,,,83.3,97.7,228,8.731075478,,37,,,,,,34.42689348,24.1,18.9,28.9,0.07756964,2378073.26,4056908.045,,,329.2,0.162140287,,,,,6.7,,,42.186,,,30,,,57.814,1.909534683
